id;marque;matériaux;montant;style;couleur;solde;note;number_reviews;name;cat1;cat2
prod_136;SEI Furniture;Metal;121.61;Modern & Contemporary;Argent;True;4.6;516;SEI Furniture Denargo Spine Book Tower;Meuble;Meuble_Bureau
prod_137;Homall;Maille;67.32;Modern & Contemporary;Blanc,Gris,Noir,Orange,Vert;True;4.5;165;Homall Office Chair Mesh Desk Chair Computer Chair with Armrest;Meuble;Meuble_Bureau
prod_138;Lancaster Home;Stratifié;136.66;Modern & Contemporary;Blanc,Bleu,Noir,Rouge;False;4.8;25;Professional Gaming Ergonomic Desk with Cup Holder and Headphone Hook;Meuble;Meuble_Bureau
prod_139;;Panneaux de particules;124.22;Industriel;Marron;True;4.3;94;Caffoz Home Office 2-drawer Writing Desk;Meuble;Meuble_Bureau
prod_140;;Panneaux de particules;246.81;Industriel;Blanc,Blanc Cassé,Gris,Marron;True;4.5;4;55 inch Computer Desk with Keyboard Tray and Storage Drawers;Meuble;Meuble_Bureau
prod_141;Copper Grove;Panneaux de Fibres à Densité Moyenne,Vernis;124.3;Classique,Détente,Modern & Contemporary,Traditionnel,Transitoire;;False;4.4;381;Copper Grove Aubrieta Ladder Bookshelf;Meuble;Meuble_Bureau
prod_142;Simple Living;Panneaux de Fibres à Densité Moyenne,Pine;105.21;Modern & Contemporary,Transitoire;Blanc,Bleu,Gris,Noir,Rose,Vert;True;4.4;564;Simple Living Rollins Desk;Meuble;Meuble_Bureau
prod_143;Carbon Loft;Bois,Metal,Vernis;69.87;Industriel,Modern & Contemporary;Noir;True;4.6;774;Carbon Loft Kehlmann Black Metal and Wood Desk;Meuble;Meuble_Bureau
prod_144;Bush Furniture;Panneaux de Fibres à Densité Moyenne;106.18;Détente;Blanc,Blanc Cassé,Gris,Marron,Rouge;True;4.4;69;Key West Secretary Desk with Storage Cabinet by Bush Furniture;Meuble;Meuble_Bureau
prod_145;;Stratifié;194.93;Modern & Contemporary;Noir;True;5.0;1;Gaming Desk with Storage Shelf and Monitors Shelf Computer Desk with hutch;Meuble;Meuble_Bureau
prod_146;Bush Furniture;Panneaux de Fibres à Densité Moyenne;231.75;Détente;Beige,Gris,Marron,Ocre;True;4.7;62;Salinas 2-drawer Lateral File Cabinet;Meuble;Meuble_Bureau
prod_147;Homall;En faux cuir;95.04;Modern & Contemporary;Gris,Marron,Noir;True;4.3;70;Homall Brown Executive Chair High-Level PU Leather Thick Padded Ergonomic Chair Mid Back Office and Commercial Chair;Meuble;Meuble_Bureau
prod_148;Linon;Metal,Tissu;112.04;Classique,Transitoire;Argent,Beige,Blanc Cassé,Rose;True;4.3;129;Clara Faux Fur Armless Office Chair;Meuble;Meuble_Bureau
prod_149;Christopher Knight Home;Bois,Verre;143.69;Mid-Century Modern;Naturel,Vert;True;4.6;98;Croxton Mid-Century Acacia Wood Desk by Christopher Knight Home;Meuble;Meuble_Bureau
prod_150;Kathy Ireland Home by Bush Furniture;Panneaux de Fibres à Densité Moyenne;133.74;Transitoire;Gris,Marron;True;3.8;32;Ironworks Writing Desk from kathy ireland Home by Bush Furniture;Meuble;Meuble_Bureau
prod_151;Bush Business Furniture;Panneaux de Fibres à Densité Moyenne;354.24;Modern & Contemporary;Blanc,Gris;True;4.3;39;Universal Tall Storage Cabinet with Doors by Bush Business Furniture;Meuble;Meuble_Bureau
prod_152;Grain Wood Furniture;Bois,Pine;510.96;Ferme,Lake House,Nautical & Coastal,Pays,Transitoire;Marron;True;4.4;131;Grain Wood Furniture Solid Pine Montauk Dining Table;Meuble;Meuble_Bureau
prod_153;;En faux cuir;100.46;Modern & Contemporary;Blanc,Gris,Marron,Noir;False;0.0;;Computer Desk Chair Retro with Armless Ribbed;Meuble;Meuble_Bureau
prod_154;Bush Furniture;Panneaux de Fibres à Densité Moyenne;187.54;;Noir;True;4.7;102;"2-door Black Storage Cabinet - 46.22""L x 12.76""W x 29.96""H";Meuble;Meuble_Bureau
prod_155;Copper Grove;Panneaux de Fibres à Densité Moyenne;109.07;Modern & Contemporary,Transitoire;;True;4.4;652;Copper Grove Helena V-shaped 3-tier Console Table;Meuble;Meuble_Bureau
prod_156;Flash Furniture;En plastique,Maille;147.94;Modern & Contemporary;Blanc,Bleu,Gris,Marron,Noir,Orange,Rose,Rouge,Vert;True;4.4;84;High Back Racing Style Ergonomic Gaming Chair with Flip-Up Arms;Meuble;Meuble_Bureau
prod_157;Adeptus;Bois;137.36;Modern & Contemporary;Marron;True;4.3;180;Adeptus Solid Wood 6 Drawer Wide Roll Cart;Meuble;Meuble_Bureau
prod_158;;Bois,Metal;175.74;Industriel;Marron,Noir;True;4.0;2;Computer Desk, Home Office Desk Study Desk with Hutch and Shelves;Meuble;Meuble_Bureau
prod_159;Bush Furniture;Panneaux de Fibres à Densité Moyenne;156.55;Industriel;Marron;True;4.9;31;Anthropology Glass Top L-shaped Desk with Shelf by Bush Furniture;Meuble;Meuble_Bureau
prod_160;;Maille;66.97;Modern & Contemporary;Bleu,Noir;False;4.4;33;Home Office Chair Armless, Ergonomic Computer Task Mesh Desk Chair;Meuble;Meuble_Bureau
prod_161;Household Essentials;Panneaux de Fibres à Densité Moyenne;114.28;Détente;Marron,Noir;False;5.0;1;Tower Bookshelf, Tall and Narrow Bookshelf with 5 Shelves, Coastal Oak Wood Grain and White Metal, Coastal and Modern;Meuble;Meuble_Bureau
prod_162;Safavieh;Polypropylène;26.29;Bohemian & Eclectic,Glam,Modern & Contemporary,Transitoire;Argent,Bleu,Crème,Gris,Ivoire,Noir,Or,Orange,Rouge,Vert,Violet;True;4.4;7298;SAFAVIEH Adirondack Vera Modern Ombre Distressed Stripe Area Rug;Tapis;Tapis_Sol
prod_163;Safavieh;;42.22;Détente,Shag;Argent,Beige,Blanc,Bleu,Gris,Ivoire,Marron,Noir,Rose,Rouge,Taupe,Vert,Violet;True;4.7;34383;SAFAVIEH California Shag Izat 2-inch Thick Area Rug;Tapis;Tapis_Sol
prod_164;Safavieh;Polypropylène,Synthétique;25.91;Bohemian & Eclectic,Classique,Glam,Modern & Contemporary,Shabby Chic;Argent,Bleu,Crème,Gris,Multi,Or,Violet;True;4.6;11676;SAFAVIEH Madison Belle Vintage Paisley Pattern Area Rug;Tapis;Tapis_Sol
prod_165;Artistic Weavers;Polypropylène,Synthétique;38.52;Modern & Contemporary;Bleu,Ivoire,Marron,Rouge;True;4.5;690;Colma Color Block Multicolor Area Rug;Tapis;Tapis_Sol
prod_166;Safavieh;Coton,Jute;19.93;Bohemian & Eclectic,Nautical & Coastal,Pays;Beige,Bleu,Multi,Rouge,Vert;True;4.6;1528;SAFAVIEH Handmade Cape Cod Marget Boho Coastal Jute Rug;Tapis;Tapis_Sol
prod_167;Safavieh;Polypropylène,Synthétique;35.93;Détente,Enfants et Adolescents,Glam,Shag,Transitoire;Argent,Beige,Blanc,Bleu,Gris,Ivoire,Marron,Noir,Ocre,Rouge,Taupe,Vert,Violet;True;4.6;1529;SAFAVIEH Laguna Shag Verdiana Solid Color 2-inch Thick Shag Rug;Tapis;Tapis_Sol
prod_168;Safavieh;Polyester,Polypropylène,Synthétique;27.74;Bohemian & Eclectic,Classique,Glam,Shabby Chic;Argent,Blanc,Bleu,Crème,Gris,Ivoire,Multi,Or;True;4.6;15185;SAFAVIEH Madison Avery Boho Chic Distressed Area Rug;Tapis;Tapis_Sol
prod_169;Artistic Weavers;Polyester,Synthétique;39.86;Classique,Persian,Traditionnel;Beige,Bleu,Crème,Gris,Marron,Noir,Orange,Rouge,Vert,Violet;True;4.6;618;Adenia Vintage Medallion Printed Area Rug;Tapis;Tapis_Sol
prod_170;Artistic Weavers;Polyester,Synthétique;33.88;Industriel,Modern & Contemporary;Bleu,Gris,Noir;True;4.6;2297;Cooke Industrial Abstract Area Rug;Tapis;Tapis_Sol
prod_171;Safavieh;Oléfine,Polyester,Polypropylène,Synthétique;27.07;Détente,Du Sud-Ouest,Modern & Contemporary,Transitoire;Beige,Bleu,Crème,Gris,Ivoire,Marron,Noir,Orange,Rouge,Vert;True;4.7;1168;SAFAVIEH Veranda Eyvor Indoor/ Outdoor Waterproof Patio Backyard Rug;Tapis;Tapis_Sol
prod_172;Safavieh;;27.08;Bohemian & Eclectic,Ferme,Nautical & Coastal;Beige,Bleu;True;4.4;1128;SAFAVIEH Handmade Cape Cod Arlena Coastal Jute Rug;Tapis;Tapis_Sol
prod_173;Safavieh;Polyester;23.12;Détente,Shag;Beige,Gris,Ivoire,Rose,Taupe;True;4.4;1282;SAFAVIEH Handmade Arctic Shag Guenevere 3-inch Extra Thick Rug;Tapis;Tapis_Sol
prod_174;Alexander Home;Polyester,Polypropylène;50.6;Industriel,Mid-Century Modern,Modern & Contemporary;Gris,Ivoire,Or;True;4.6;159;Alexander Home Charlotte Modern Abstract Area Rug;Tapis;Tapis_Sol
prod_175;Safavieh;Laine;43.8;Fantaisie,Pays;Bleu,Ivoire,Rouge,Taupe;True;4.8;607;SAFAVIEH Handmade Novelty Urtza Ornate Flower Wool Rug;Tapis;Tapis_Sol
prod_176;Artistic Weavers;Polyester;126.51;Bohemian & Eclectic,Mondial,Traditionnel;Beige,Noir,Vert;False;4.4;18;Maximus Traditional Medallion Machine Washable Area Rug;Tapis;Tapis_Sol
prod_177;Orian Rugs;Polypropylène;63.11;Ferme,Traditionnel,Transitoire;Blanc,Blanc Cassé,Bleu,Gris;True;4.7;1484;My Texas House by Orian Lady Bird Area Rug;Tapis;Tapis_Sol
prod_178;Safavieh;Laine;28.16;Traditionnel,Transitoire;Beige,Bleu,Gris,Ivoire,Marron,Noir,Or,Rouge,Vert;True;4.6;2576;SAFAVIEH Handmade Heritage Asia Traditional Oriental Wool Rug;Tapis;Tapis_Sol
prod_179;Safavieh;Laine;83.71;Détente,French Country,Transitoire;Bleu,Ivoire;True;4.8;119;Lauren Ralph Lauren Handmade Olivier Floral Wool Rug;Tapis;Tapis_Sol
prod_180;Momeni;Polyester;32.68;Traditionnel;Bleu,Gris,Ivoire,Rose,Violet;True;4.3;117;Momeni Isabella Vintage Traditional Medallion Area Rug;Tapis;Tapis_Sol
prod_181;Safavieh;Coton,Laine;56.55;Scandinavian,Transitoire;Beige,Gris,Ivoire;True;4.4;45;SAFAVIEH Handmade Vermont Michala Wool Rug;Tapis;Tapis_Sol
prod_182;Safavieh;Polypropylène;28.06;Modern & Contemporary,Shag;Beige,Bleu,Gris,Ivoire,Rose,Rouge;True;4.8;7539;SAFAVIEH Hudson Shag Vitchka Glam Trellis 2-inch Area Rug;Tapis;Tapis_Sol
prod_183;Safavieh;Laine;30.61;Bohemian & Eclectic,Détente,Modern & Contemporary,Traditionnel,Transitoire;Ivoire,Vert;True;4.5;31;SAFAVIEH Handmade Aspen Marjorie Boho Tribal Wool Rug;Tapis;Tapis_Sol
prod_184;Safavieh;Polypropylène;24.92;Modern & Contemporary,Transitoire;Bleu,Gris,Ivoire,Noir,Rouge,Vert,Violet;True;4.2;332;SAFAVIEH Skyler Nemesia Modern Rug;Tapis;Tapis_Sol
prod_185;Safavieh;Polyester,Polypropylène;36.56;Modern & Contemporary,Transitoire;Beige,Bleu;True;4.8;45;SAFAVIEH Meadow Gundela Modern Abstract Rug;Tapis;Tapis_Sol
prod_186;Safavieh;Laine;36.28;Modern & Contemporary,Transitoire;Beige,Bleu,Gris,Ivoire,Marron,Noir,Or,Orange;True;4.5;163;SAFAVIEH Handmade Abstract Lottie Modern Wool Rug;Tapis;Tapis_Sol
prod_187;Safavieh;Coton;32.31;Modern & Contemporary;Bleu,Gris,Marron,Orange,Vert;True;4.5;854;SAFAVIEH Handmade Boston Veda Coastal Cotton Flatweave Rug;Tapis;Tapis_Sol
prod_188;Artistic Weavers;Polypropylène,Synthétique;110.24;Classique,Persian,Traditionnel;Beige,Blanc,Bleu,Gris,Noir;True;4.5;231;Artistic Weavers Antonie Distressed Updated Traditional Area Rug;Tapis;Tapis_Sol
prod_189;Safavieh;Coton;21.52;Bohemian & Eclectic,Détente,Transitoire;Bleu,Ivoire,Multi,Rouge,Vert,Violet;True;4.2;476;SAFAVIEH Handmade Rag Rug Annalee Stripe Cotton Rug;Tapis;Tapis_Sol
prod_190;Safavieh;Polypropylène;32.59;Bohemian & Eclectic,Modern & Contemporary;Vert;True;4.7;306;SAFAVIEH Watercolor Kyrto Modern Abstract Multicolor Area Rug;Tapis;Tapis_Sol
prod_191;Safavieh;Polypropylène;31.04;Classique,Traditionnel;Beige,Bleu,Gris,Ivoire,Ocre;True;4.7;1390;SAFAVIEH Sofia Liebhilde Vintage Oriental Rug;Tapis;Tapis_Sol
prod_192;The Curated Nomad;En nylon;25.91;Modern & Contemporary,Transitoire;Beige,Bleu,Crème,Gris,Ivoire,Marron,Noir,Orange,Rouge,Taupe;True;4.7;3287;The Curated Nomad Sultan Multicolor Striped Boho Area Rug;Tapis;Tapis_Sol
prod_193;Safavieh;Laine;33.03;Bohemian & Eclectic,Modern & Contemporary;Bleu,Ivoire,Noir,Rose,Vert;True;4.7;153;SAFAVIEH Handmade Bellagio Fronnie Oriental Medallion Wool Rug;Tapis;Tapis_Sol
prod_194;Alexander Home;Jute,Polyester;58.46;Classique,Persian,Traditionnel;Argent,Gris,Noir;False;5.0;2;Alexander Home Colette Vintage Botanical Area Rug;Tapis;Tapis_Sol
prod_195;Safavieh;Polypropylène;23.96;Bohemian & Eclectic,Classique,Transitoire;Beige,Bleu,Crème,Gris,Ivoire,Noir,Or,Orange,Vert;True;4.5;2248;SAFAVIEH Madison Diederike Boho Medallion Distressed Rug;Tapis;Tapis_Sol
prod_197;Nourison;Polypropylène;25.11;Détente,Modern & Contemporary,Nautical & Coastal,Transitoire;Argent,Beige,Bleu,Crème,Gris,Ivoire,Jaune,Noir,Or,Orange,Rose,Rouge,Vert;True;4.1;212;Nourison Essentials Solid Contemporary Indoor/ Outdoor Area Rug;Tapis;Tapis_Sol
prod_200;Safavieh;Polyester,Synthétique;47.2;Détente,Enfants et Adolescents,Glam,Modern & Contemporary,Shag,Transitoire;Argent,Beige,Blanc,Marron,Rose,Vert;True;4.6;3831;SAFAVIEH Polar Shag Bibi Glam Solid 3-inch Extra Thick Rug;Tapis;Tapis_Sol
prod_201;Safavieh;Polypropylène;35.3;Détente,Modern & Contemporary,Shag;Bleu,Gris,Ivoire;True;4.7;206;SAFAVIEH Fontana Shag Ambrosia Modern Abstract 2-inch Thick Rug;Tapis;Tapis_Sol
prod_202;Safavieh;Peau de Mouton;51.78;Glam,Modern & Contemporary,Shag,Transitoire;Beige,Blanc,Blanc Cassé,Bleu,Crème,Gris,Ivoire,Marron,Noir;True;4.5;3895;SAFAVIEH Handmade Natural Sheepskin Leanca 3.4-inch Thick Rug;Tapis;Tapis_Sol
prod_203;Artistic Weavers;Polypropylène,Synthétique;51.79;Bohemian & Eclectic,Détente,Shag;Blanc,Blanc Cassé,Bleu,Crème,Gris,Jaune,Marron,Noir,Ocre,Rose,Taupe;True;4.5;1394;Newton Geometric Moroccan Trellis Shag Area Rug;Tapis;Tapis_Sol
prod_204;Safavieh;Polypropylène;41.67;Détente,Shag;Beige,Bleu,Gris,Ivoire,Marron,Noir,Rouge,Violet;True;4.8;14585;SAFAVIEH Milan Shag Maibritt 2-inch Thick Area Rug;Tapis;Tapis_Sol
prod_205;Safavieh;Polyester;26.7;Glam,Shag;Argent,Beige,Ivoire,Marron,Vert;True;4.5;11161;SAFAVIEH Handmade Paris Shag Danara 2.5-inch Thick Rug;Tapis;Tapis_Sol
prod_206;Safavieh;Polyester,Polypropylène;52.62;Shag;Beige,Bleu,Gris,Ivoire,Orange;True;4.8;158;SAFAVIEH Cyrus Shag Kerasoula Abstract 1-inch Thick Rug;Tapis;Tapis_Sol
prod_207;Safavieh;Polypropylène;27.64;Bohemian & Eclectic,Détente,Moroccan,Shag;Bleu,Gris,Ivoire,Orange,Vert;True;4.4;529;SAFAVIEH Tulum Yolonda Rustic Moroccan Boho Rug;Tapis;Tapis_Sol
prod_208;Safavieh;Polypropylène;30.02;Modern & Contemporary,Shag;Beige,Bleu,Gris,Ivoire,Multi;True;4.8;594;SAFAVIEH Hudson Shag Pala Moroccan 2-inch Thick Rug;Tapis;Tapis_Sol
prod_209;Safavieh;Polypropylène;31.46;Modern & Contemporary,Shag;Gris,Ivoire;True;4.8;129;SAFAVIEH Hudson Shag Friedy 2-inch Thick Rug;Tapis;Tapis_Sol
prod_210;Safavieh;Polypropylène;28.49;Shag,Transitoire;Argent,Beige,Blanc,Bleu,Gris,Ivoire,Noir,Rouge,Vert;True;3.9;73;SAFAVIEH August Shag Veroana Solid 1.5-inch Thick Rug;Tapis;Tapis_Sol
prod_211;Artistic Weavers;Polyester;44.01;Détente,Shag,Transitoire;Beige,Blanc Cassé,Crème,Gris,Ivoire,Marron,Ocre,Rose;True;4.2;11;Artistic Weavers Alf Machine Washable Plush Area Rug;Tapis;Tapis_Sol
prod_212;Safavieh;Polyester;56.48;Détente,Shag;Bleu,Ivoire;True;4.8;12;SAFAVIEH Berber Shag Anbar Rug;Tapis;Tapis_Sol
prod_213;;En nylon,Polypropylène;33.88;Modern & Contemporary,Shag;Gris,Marron;True;4.5;243;Comfort Soft Solid Color Non-slip Pet-friendly Runner Rug;Tapis;Tapis_Sol
prod_214;Safavieh;Polypropylène;56.98;Shag;Argent,Beige,Blanc,Blanc Cassé,Bleu,Crème,Gris,Marron,Noir,Vert,Violet;True;4.5;47;SAFAVIEH Royal Shag Soffia 2-inch Thick Rug;Tapis;Tapis_Sol
prod_215;Safavieh;Polyester;27.61;Détente,Shag;Argent,Ivoire,Noir;True;4.3;151;SAFAVIEH Handmade Sheep Shag Heilke Solid Rug;Tapis;Tapis_Sol
prod_216;Safavieh;Polypropylène;35.07;Détente,Shag;Argent,Bleu,Crème,Gris,Ivoire,Rose;True;4.5;299;SAFAVIEH Fontana Shag Kimberlie Solid 2-inch Thick Rug;Tapis;Tapis_Sol
prod_217;Safavieh;Polypropylène;42.47;Modern & Contemporary,Shag;Beige,Gris,Ivoire,Or,Vert;True;4.8;97;SAFAVIEH Hudson Shag Lulzime Modern Abstract 2-inch Thick Rug;Tapis;Tapis_Sol
prod_218;"Strick &amp; Bolton";Fausse Fourrure,Faux Sheepskin,Polyacrylique,Polyester,Synthétique;39.93;Cabin & Lodge,Glam,Modern & Contemporary,Rustique,Shag;Beige,Crème,Gris,Ivoire,Marron,Noir;True;4.4;1785;"Strick &amp; Bolton Newport Faux Sheepskin Shag Area Rug";Tapis;Tapis_Sol
prod_219;Safavieh;Polyester,Polypropylène;46.13;Détente,Shag;Argent,Beige,Blanc,Bleu,Gris,Ivoire,Marron,Rose,Rouge,Taupe,Vert,Violet;True;4.6;700;SAFAVIEH Santa Monica Shag Einara 2-inch Thick Area Rug;Tapis;Tapis_Sol
prod_220;Safavieh;Polyester,Polypropylène;42.52;Détente,Modern & Contemporary,Shag;Gris,Noir;True;4.7;105;SAFAVIEH Lurex Jaana Modern Abstract Polyester Rug;Tapis;Tapis_Sol
prod_221;Safavieh;Coton,Jute;31.04;Bohemian & Eclectic,Modern & Contemporary,Moroccan,Shag,Transitoire;Beige,Bleu,Multi,Rouge,Vert;True;4.6;198;SAFAVIEH Handmade Cape Cod Mariam Coastal Jute Rug;Tapis;Tapis_Sol
prod_222;Safavieh;Polyester;29.45;Glam,Shag;Beige,Blanc Cassé,Gris,Marron,Noir;True;4.3;1566;SAFAVIEH Handmade New Orleans Shag Area Rug;Tapis;Tapis_Sol
prod_223;Safavieh;Polypropylène;82.28;Modern & Contemporary,Shag;Gris,Ivoire;True;4.7;51;SAFAVIEH Hudson Shag Irmlind Trellis 2-inch Thick Rug;Tapis;Tapis_Sol
prod_224;Safavieh;Acrylique,Coton;35.07;Détente,Shag;Blanc,Bleu,Marron,Noir,Taupe,Vert,Violet;False;4.4;1680;SAFAVIEH Handmade Ultra Classic Shag Stojka Solid Rug;Tapis;Tapis_Sol
prod_225;Safavieh;Polypropylène;33.08;Détente,Shag;Gris,Ivoire;True;4.6;13;SAFAVIEH Fontana Shag Eida Modern Ombre 2-inch Thick Rug;Tapis;Tapis_Sol
prod_226;Safavieh;Polyester;74.84;Modern & Contemporary,Shag;Bleu,Ivoire;True;0.0;;SAFAVIEH Jericho Shag Shellie 1.2-inch Thick Rug;Tapis;Tapis_Sol
prod_227;Safavieh;Polyester,Polypropylène;45.7;Détente,Shag;Argent,Beige,Blanc Cassé;False;4.7;56;SAFAVIEH Handmade 3D Shag Marye 1.2-inch Thick Rug;Tapis;Tapis_Sol
prod_228;Safavieh;Polyester;62.18;Détente,Shag;Bleu,Ivoire;False;4.5;2;SAFAVIEH Berber Shag Shameera Rug;Tapis;Tapis_Sol
prod_229;Safavieh;Polypropylène;40.39;Détente,Shag;Gris,Ivoire;True;4.2;6;SAFAVIEH Fontana Shag Fritz Modern Abstract 2-inch Thick Rug;Tapis;Tapis_Sol
prod_230;JONATHAN Y;Polypropylène;53.83;Bohemian & Eclectic,Modern & Contemporary,Shag;Blanc;False;3.9;12;JONATHAN  Y Deia Modern Geometric Dot Shag Area Rug;Tapis;Tapis_Sol
prod_231;Safavieh;Polypropylène;66.34;Shag,Transitoire;Ivoire,Noir;True;4.8;133;SAFAVIEH Belize Shag Dagi 2-inch Thick Rug;Tapis;Tapis_Sol
prod_232;Artistic Weavers;Polypropylène,Synthétique;71.09;Bohemian & Eclectic,Détente,Shag;Gris,Ivoire,Noir;True;4.7;106;Georgie Moroccan Geo Shag Area Rug;Tapis;Tapis_Sol
prod_233;;Polyester;37.5;Shag;Marron;True;4.3;40;Brown Shimmer Shag Rug;Tapis;Tapis_Sol
prod_234;;Coton;37.86;;Gris,Multi,Noir;True;4.3;366;"SussexHome Non-skid Ultra-thin Blended Cotton Runner Rug - 20"" x 59""";Tapis;Tapis_Cuisine
prod_235;Art3d;Mousse à mémoire;23.51;Classique,Modern & Contemporary;Bleu,Gris,Marron,Noir;True;4.6;70;"Premium Anti-Fatigue Comfort Mat, Thick, Non-Slip &amp; All-Purpose Comfort - for Kitchen, Office Standing Desk";Tapis;Tapis_Cuisine
prod_236;GelPro;Polyuréthane;46.24;Détente,Traditionnel,Transitoire;Gris,Marron,Rouge;True;4.7;3731;Designer Comfort Grasscloth Anti-fatigue Kitchen Mat;Tapis;Tapis_Cuisine
prod_237;;Coton;34.86;;Beige,Bleu,Gris,Marron,Or,Vert;True;4.3;113;"SussexHome Washable Ultra Thin Cotton Laundry Room Rug Runner - 20"" x 59""";Tapis;Tapis_Cuisine
prod_238;Mohawk Home;En nylon,Synthétique;25.5;Transitoire;Beige,Bleu,Marron;True;4.6;218;Mohawk Home Les Fleurs La Terre Kitchen Mat Accent Rug;Tapis;Tapis_Cuisine
prod_239;;Coton;29.65;Modern & Contemporary,Moroccan;Beige,Bleu,Gris,Vert;True;4.2;13;SussexHome Non-Skid Ultra-Thin Area Rugs for Laundry Room, Entryway, Bathroom and Kitchen - Washable Multipurpose Floor Mat;Tapis;Tapis_Cuisine
prod_240;;Polypropylène;18.9;Cabin & Lodge,Détente,Ferme,Traditionnel;Argent,Bleu,Gris,Marron,Noir,Rouge,Vert;True;4.1;173;Garland Rug Town Solid Checkered Durable Kitchen/ Door Mat Accent Rug;Tapis;Tapis_Cuisine
prod_241;;Polypropylène;47.83;Classique,Détente,Modern & Contemporary;Beige,Bleu,Gris,Marron,Noir;False;3.7;49;"Beverly Rug Non Slip Washable Kitchen Rugs and Mats 2 Piece Set, 48""x20"" + 30""x20""";Tapis;Tapis_Cuisine
prod_242;;Polypropylène;33.48;Modern & Contemporary;Beige,Bleu,Marron,Rouge;False;4.2;6;"Gloria Non Slip 2 pieces Floral Design Kitchen Rug Set Kitchen Mat and Runner Doormat Non-Skid Carpet, 20""X30"" &amp; 20""X59"" (Brw)";Tapis;Tapis_Cuisine
prod_243;Jellybean;Polyester;66.97;Nautical & Coastal;Bleu;False;0.0;;Egret And Cattails Jellybean Rug - N/A;Tapis;Tapis_Cuisine
prod_244;Kavka Designs;Polyester;69.09;Modern & Contemporary;Rouge;False;0.0;;FIGARO RED Kitchen Mat by Kavka Designs;Tapis;Tapis_Cuisine
prod_245;Mohawk Home;En nylon,Synthétique;26.65;Modern & Contemporary;Jaune,Marron,Rouge;True;4.6;203;Mohawk Home Vintage Chalkboard Sign Kitchen Mat Accent Rug;Tapis;Tapis_Cuisine
prod_246;;;51.03;À Motifs;Multi;False;4.4;7;American Art Decor Decorative Vinyl Floor Mat Mosaic Tile - 2' x 3';Tapis;Tapis_Cuisine
prod_247;GelPro;Polyuréthane;48.05;Traditionnel,Transitoire;Bleu,Marron,Noir,Rouge;True;4.7;3026;"Designer Comfort Leather Grain Anti-fatigue 20 x 32-inch Floor Mat - 1'8"" x 2'6"" - 1'8"" x 2'6""";Tapis;Tapis_Cuisine
prod_248;Jellybean;Polyester;74.41;Détente;Vert;False;0.0;;The Sandpiper Gang Jellybean Rug - N/A;Tapis;Tapis_Cuisine
prod_249;Chef Gear;Mousse à mémoire;31.89;À Motifs;Gris,Rouge,Taupe;False;5.0;2;Chef Gear Playa Wedge Basketweave Anti-Fatigue Kitchen Wellness Mats;Tapis;Tapis_Cuisine
prod_250;Kavka Designs;Polyester;73.88;Nautical & Coastal;Bleu,Gris,Jaune,Marron,Ocre,Orange;False;0.0;;COASTAL STRIPED Kitchen Mat By Kavka Designs;Tapis;Tapis_Cuisine
prod_251;;Polypropylène;39.33;Modern & Contemporary;Beige,Vert;False;0.0;;Gloria Floral Design Non-Slip Rubber Back Kitchen and Hallway Rug;Tapis;Tapis_Cuisine
prod_252;;Polypropylène;37.2;Modern & Contemporary;Multi;False;0.0;;Gloria Modern Design Non-Slip Rubber Back Kitchen and Hallway Rug Non-Skid Runner Floor Mat - 20'' x 59'';Tapis;Tapis_Cuisine
prod_253;Kavka Designs;Polyester;81.86;Modern & Contemporary;Bleu;False;0.0;;MUD CLOTH NAVY Kitchen Mat by Kavka Designs;Tapis;Tapis_Cuisine
